country,year,sex,age,suicides_no,population,suicides_100k_pop
Slovenia,2005,male,25-34 years,59,154354,38.22382315974967
Slovenia,2005,male,35-54 years,152,314730,48.29536428049439
Slovenia,2005,male,5-14 years,0,100555,0.0
Slovenia,2005,male,55-74 years,108,189607,56.959922365735444
Slovenia,2005,male,75+ years,43,39044,110.13215859030838
Slovenia,2006,female,15-24 years,7,125724,5.567751582832236
Slovenia,2006,female,25-34 years,8,146103,5.475589139168942
Slovenia,2006,female,35-54 years,33,301024,10.962581056659934
Slovenia,2006,female,5-14 years,0,92937,0.0
Slovenia,2006,female,55-74 years,45,220693,20.390315959273742
Slovenia,2006,female,75+ years,21,92452,22.71448968113183
Slovenia,2006,male,15-24 years,21,133542,15.725389765017747
Slovenia,2006,male,25-34 years,45,157003,28.661872703069367
Slovenia,2006,male,35-54 years,159,313755,50.67648324329493
Slovenia,2006,male,5-14 years,0,98578,0.0
Slovenia,2006,male,55-74 years,142,194970,72.83171770015899
Slovenia,2006,male,75+ years,48,41789,114.86276292804327
Slovenia,2007,female,15-24 years,7,121715,5.751139958098837
Slovenia,2007,female,25-34 years,8,146261,5.469674075796008
Slovenia,2007,female,35-54 years,32,300437,10.651151489330541
Slovenia,2007,female,5-14 years,0,91679,0.0
Slovenia,2007,female,55-74 years,31,223540,13.867764158539858
Slovenia,2007,female,75+ years,21,95826,21.91472043078079
Slovenia,2007,male,15-24 years,15,130849,11.463595442074451
Slovenia,2007,male,25-34 years,42,159609,26.314305584271562
Slovenia,2007,male,35-54 years,121,315897,38.30362428259844
Slovenia,2007,male,5-14 years,0,97299,0.0
Slovenia,2007,male,55-74 years,112,199979,56.00588061746483
Slovenia,2007,male,75+ years,45,44241,101.71560317352683
Slovenia,2008,female,15-24 years,3,118493,2.5317951271383117
Slovenia,2008,female,25-34 years,7,146036,4.793338628831247
Slovenia,2008,female,35-54 years,25,299486,8.347635615688214
Slovenia,2008,female,5-14 years,0,90499,0.0
Slovenia,2008,female,55-74 years,32,226771,14.111151778666583
Slovenia,2008,female,75+ years,17,99156,17.144701278793015
Slovenia,2008,male,15-24 years,28,131046,21.36654304595333
Slovenia,2008,male,25-34 years,35,164191,21.316637330913387
Slovenia,2008,male,35-54 years,124,319105,38.8586828786763
Slovenia,2008,male,5-14 years,0,96171,0.0
Slovenia,2008,male,55-74 years,96,206257,46.543874874549715
Slovenia,2008,male,75+ years,41,46547,88.08301286871334
Slovenia,2009,female,15-24 years,3,115384,2.6000138667406225
Slovenia,2009,female,25-34 years,2,145730,1.3724010155767516
Slovenia,2009,female,35-54 years,33,298902,11.04040789288797
Slovenia,2009,female,5-14 years,0,89801,0.0
Slovenia,2009,female,55-74 years,38,230162,16.510110270157544
Slovenia,2009,female,75+ years,21,101714,20.646125410464634
Slovenia,2009,male,15-24 years,18,125503,14.34228663856641
Slovenia,2009,male,25-34 years,43,162292,26.49545264091884
Slovenia,2009,male,35-54 years,134,316752,42.304389553972825
Slovenia,2009,male,5-14 years,0,95410,0.0
Slovenia,2009,male,55-74 years,117,211765,55.24992326399546
Slovenia,2009,male,75+ years,38,48622,78.15392209287977
Slovenia,2010,female,15-24 years,1,112313,0.8903688798269123
Slovenia,2010,female,25-34 years,5,145274,3.4417720996186514
Slovenia,2010,female,35-54 years,25,297867,8.393007617493714
Slovenia,2010,female,5-14 years,0,89510,0.0
Slovenia,2010,female,55-74 years,35,234322,14.936711021585682
Slovenia,2010,female,75+ years,12,104453,11.488420629373977
Slovenia,2010,male,15-24 years,25,121143,20.636768117018732
Slovenia,2010,male,25-34 years,32,161002,19.875529496527992
Slovenia,2010,male,35-54 years,121,315209,38.387228791056096
Slovenia,2010,male,5-14 years,2,95051,2.104133570399049
Slovenia,2010,male,55-74 years,107,217743,49.14050049829386
Slovenia,2010,male,75+ years,49,50887,96.29178375616561
Slovenia,2011,female,15-24 years,1,109517,0.913100249276368
Slovenia,2011,female,25-34 years,7,142978,4.895858104043979
Slovenia,2011,female,35-54 years,30,297513,10.08359298585272
Slovenia,2011,female,5-14 years,0,89373,0.0
Slovenia,2011,female,55-74 years,30,238651,12.570657571097545
Slovenia,2011,female,75+ years,20,106590,18.76348625574632
Slovenia,2011,male,15-24 years,21,117052,17.940744284591464
Slovenia,2011,male,25-34 years,26,157791,16.477492379159774
Slovenia,2011,male,35-54 years,112,314052,35.66288385362934
Slovenia,2011,male,5-14 years,0,94840,0.0
Slovenia,2011,male,55-74 years,132,222946,59.207162272478534
Slovenia,2011,male,75+ years,56,53258,105.14852228773142
Slovenia,2012,female,15-24 years,1,106474,0.9391964235400191
Slovenia,2012,female,25-34 years,9,141197,6.374073103536195
Slovenia,2012,female,35-54 years,19,296768,6.402307526417943
Slovenia,2012,female,5-14 years,1,89873,1.1126812279550031
Slovenia,2012,female,55-74 years,38,242411,15.67585629365004
Slovenia,2012,female,75+ years,12,108527,11.057156283689773
Slovenia,2012,male,15-24 years,20,113220,17.664723547076488
Slovenia,2012,male,25-34 years,28,155339,18.025093505172556
Slovenia,2012,male,35-54 years,134,313295,42.77119009240492
Slovenia,2012,male,5-14 years,0,95386,0.0
Slovenia,2012,male,55-74 years,118,227915,51.773687558958386
Slovenia,2012,male,75+ years,60,55583,107.94667434287462
Slovenia,2013,female,15-24 years,2,102771,1.9460742816553307
Slovenia,2013,female,25-34 years,8,139622,5.7297560556359315
Slovenia,2013,female,35-54 years,18,295893,6.083280104632418
Slovenia,2013,female,5-14 years,0,91494,0.0
Slovenia,2013,female,55-74 years,38,245775,15.461295900722204
Slovenia,2013,female,75+ years,20,110100,18.1653042688465
Slovenia,2013,male,15-24 years,23,108938,21.1129266188107
Slovenia,2013,male,25-34 years,36,153170,23.503296990272247
Slovenia,2013,male,35-54 years,122,314098,38.841380715572846
Slovenia,2013,male,5-14 years,1,96956,1.0313956846404555
Slovenia,2013,male,55-74 years,121,231859,52.18688944574073
Slovenia,2013,male,75+ years,57,57600,98.95833333333334
Slovenia,2014,female,15-24 years,3,99794,3.006192757079584
Slovenia,2014,female,25-34 years,3,136448,2.198639774859287
Slovenia,2014,female,35-54 years,21,295872,7.097663854639845
Slovenia,2014,female,5-14 years,0,93603,0.0
Slovenia,2014,female,55-74 years,21,249169,8.42801472093238
Slovenia,2014,female,75+ years,15,112058,13.385925145906585
Slovenia,2014,male,15-24 years,16,105581,15.15424176698459
Slovenia,2014,male,25-34 years,33,149299,22.10329607030188
Slovenia,2014,male,35-54 years,114,314707,36.22417041883403
Slovenia,2014,male,5-14 years,1,99080,1.0092854259184498
Slovenia,2014,male,55-74 years,110,236325,46.546070030678095
Slovenia,2014,male,75+ years,51,59850,85.21303258145363
Slovenia,2015,female,15-24 years,3,97579,3.0744319986882425
Slovenia,2015,female,25-34 years,5,132806,3.7648901405057
Slovenia,2015,female,35-54 years,23,295637,7.779811052067232
Slovenia,2015,female,5-14 years,0,95590,0.0
Slovenia,2015,female,55-74 years,40,252261,15.856592973150825
Slovenia,2015,female,75+ years,19,114010,16.665204806595913
Slovenia,2015,male,15-24 years,14,103331,13.548693035004016
Slovenia,2015,male,25-34 years,29,144722,20.038418485095562
Slovenia,2015,male,35-54 years,106,315248,33.62432116936507
Slovenia,2015,male,5-14 years,1,101184,0.9882985452245414
Slovenia,2015,male,55-74 years,120,239919,50.016880697235315
Slovenia,2015,male,75+ years,62,62345,99.44662763653861
South Africa,1996,female,15-24 years,12,4384015,0.27372169118946904
South Africa,1996,female,25-34 years,1,3428200,0.029169826731229215
South Africa,1996,female,35-54 years,8,4301900,0.18596434133754852
South Africa,1996,female,5-14 years,0,5078295,0.0
South Africa,1996,female,55-74 years,8,1784403,0.4483292171107087
South Africa,1996,female,75+ years,1,319242,0.3132419919684753
South Africa,1996,male,15-24 years,27,4363896,0.6187131865653993
South Africa,1996,male,25-34 years,32,3302060,0.9690920213442518
South Africa,1996,male,35-54 years,36,4031071,0.8930629105763703
South Africa,1996,male,5-14 years,2,5115933,0.039093553414401634
South Africa,1996,male,55-74 years,10,1497309,0.6678648161468341
South Africa,1996,male,75+ years,6,167328,3.5857716580608145
South Africa,1997,female,15-24 years,4,4474858,0.08938831131624735
South Africa,1997,female,25-34 years,5,3508770,0.1425000783750431
South Africa,1997,female,35-54 years,7,4431607,0.15795624476628906
South Africa,1997,female,5-14 years,0,5099973,0.0
South Africa,1997,female,55-74 years,2,1839119,0.10874772105557062
South Africa,1997,female,75+ years,4,332140,1.2043114349370747
South Africa,1997,male,15-24 years,24,4465965,0.5373978524238322
South Africa,1997,male,25-34 years,20,3388675,0.5902011848288785
South Africa,1997,male,35-54 years,21,4141015,0.5071220461650102
South Africa,1997,male,5-14 years,0,5138902,0.0
South Africa,1997,male,55-74 years,16,1532172,1.044269181266855
South Africa,1997,male,75+ years,1,174961,0.5715559467538479
South Africa,1998,female,15-24 years,17,4559940,0.37281192296389865
South Africa,1998,female,25-34 years,5,3587008,0.13939193890841614
South Africa,1998,female,35-54 years,10,4559720,0.21931171212267417
South Africa,1998,female,5-14 years,2,5103593,0.03918807788943985
South Africa,1998,female,55-74 years,7,1894428,0.36950467370625856
South Africa,1998,female,75+ years,2,343513,0.5822195957649346
South Africa,1998,male,15-24 years,35,4561233,0.7673363759316834
South Africa,1998,male,25-34 years,41,3477929,1.1788624782162027
South Africa,1998,male,35-54 years,42,4251380,0.987914512464188
South Africa,1998,male,5-14 years,3,5145480,0.0583035984980993
South Africa,1998,male,55-74 years,12,1567615,0.7654940785843463
South Africa,1998,male,75+ years,4,180629,2.2144838314999253
South Africa,1999,female,15-24 years,10,4640195,0.21550818446207543
South Africa,1999,female,25-34 years,21,3664774,0.5730230568105973
South Africa,1999,female,35-54 years,19,4689648,0.40514767846115535
South Africa,1999,female,5-14 years,2,5095144,0.03925306134625439
South Africa,1999,female,55-74 years,5,1949775,0.2564398456232129
South Africa,1999,female,75+ years,3,354019,0.8474121445459142
South Africa,1999,male,15-24 years,58,4649933,1.2473298002358313
South Africa,1999,male,25-34 years,64,3570497,1.7924675472350207
South Africa,1999,male,35-54 years,71,4365175,1.6265098191939613
South Africa,1999,male,5-14 years,4,5140790,0.07780905269423571
South Africa,1999,male,55-74 years,17,1603221,1.0603653520007534
South Africa,1999,male,75+ years,5,184389,2.711658504574568
South Africa,2000,female,15-24 years,18,4715537,0.38171686490849294
South Africa,2000,female,25-34 years,16,3743453,0.42741287255376254
South Africa,2000,female,35-54 years,18,4823228,0.3731940517844066
South Africa,2000,female,5-14 years,1,5079980,0.01968511687053886
South Africa,2000,female,55-74 years,4,2005213,0.1994800552360273
South Africa,2000,female,75+ years,1,364031,0.27470187978496335
South Africa,2000,male,15-24 years,41,4731845,0.8664696328810432
South Africa,2000,male,25-34 years,56,3666534,1.5273279887763211
South Africa,2000,male,35-54 years,79,4484198,1.7617420104999824
South Africa,2000,male,5-14 years,5,5129271,0.09747973932358028
South Africa,2000,male,55-74 years,24,1639109,1.4642101287955835
South Africa,2000,male,75+ years,4,186160,2.1486892995272884
South Africa,2001,female,15-24 years,27,4783006,0.5644985601105247
South Africa,2001,female,25-34 years,15,3806836,0.39402800645995784
South Africa,2001,female,35-54 years,21,4940098,0.4250927815602039
South Africa,2001,female,5-14 years,3,5081802,0.059034177246575135
South Africa,2001,female,55-74 years,6,2053745,0.29214922008331123
South Africa,2001,female,75+ years,0,381082,0.0
South Africa,2001,male,15-24 years,86,4814340,1.7863300057744156
South Africa,2001,male,25-34 years,102,3744470,2.724017017094542
South Africa,2001,male,35-54 years,99,4575178,2.163850237083672
South Africa,2001,male,5-14 years,4,5137175,0.07786380646950902
South Africa,2001,male,55-74 years,15,1671023,0.8976537127256775
South Africa,2001,male,75+ years,6,196844,3.048099002255593
South Africa,2002,female,15-24 years,26,4851340,0.5359344016292406
South Africa,2002,female,25-34 years,6,3871715,0.15497008431664006
South Africa,2002,female,35-54 years,9,5057440,0.17795564554399063
South Africa,2002,female,5-14 years,1,5081661,0.0196786050860142
South Africa,2002,female,55-74 years,4,2102686,0.19023287357218338
South Africa,2002,female,75+ years,1,396984,0.2518993208794309
South Africa,2002,male,15-24 years,55,4895133,1.1235649777033636
South Africa,2002,male,25-34 years,46,3829330,1.2012545275544286
South Africa,2002,male,35-54 years,67,4667760,1.4353779971549523
South Africa,2002,male,5-14 years,5,5141866,0.09724096271664799
South Africa,2002,male,55-74 years,14,1702348,0.8223935411560973
South Africa,2002,male,75+ years,2,205605,0.9727389898105591
South Africa,2003,female,15-24 years,21,4917197,0.427072578137504
South Africa,2003,female,25-34 years,12,3937685,0.3047475864626043
South Africa,2003,female,35-54 years,17,5172481,0.3286623962465981
South Africa,2003,female,5-14 years,3,5079761,0.05905789662151428
South Africa,2003,female,55-74 years,5,2154419,0.23208113185039678
South Africa,2003,female,75+ years,5,411590,1.2148011370538643
South Africa,2003,male,15-24 years,50,4970281,1.0059793400010986
South Africa,2003,male,25-34 years,61,3920433,1.5559505799486943
South Africa,2003,male,35-54 years,58,4760427,1.2183780992755482
South Africa,2003,male,5-14 years,4,5143653,0.07776574352896667
South Africa,2003,male,55-74 years,16,1735290,0.9220360861873231
South Africa,2003,male,75+ years,4,212092,1.8859740112781245
South Africa,2004,female,15-24 years,29,4974786,0.582939648057223
South Africa,2004,female,25-34 years,20,4004871,0.4993918655557195
South Africa,2004,female,35-54 years,27,5280926,0.5112739697545469
South Africa,2004,female,5-14 years,3,5075711,0.05910501996666083
South Africa,2004,female,55-74 years,8,2212147,0.3616396197901857
South Africa,2004,female,75+ years,2,424755,0.4708596720462384
South Africa,2004,male,15-24 years,71,5034637,1.4102307673820378
South Africa,2004,male,25-34 years,90,4016137,2.240959409502216
South Africa,2004,male,35-54 years,88,4851225,1.8139748207926862
South Africa,2004,male,5-14 years,8,5142164,0.15557652381370957
South Africa,2004,male,55-74 years,31,1772427,1.749014204816334
South Africa,2004,male,75+ years,6,216088,2.7766465514049834
South Africa,2005,female,15-24 years,37,5019979,0.7370548761259758
South Africa,2005,female,25-34 years,17,4074236,0.4172561432376524
South Africa,2005,female,35-54 years,24,5380632,0.446044256511131
South Africa,2005,female,5-14 years,4,5068338,0.07892133476496635
South Africa,2005,female,55-74 years,13,2277534,0.570792796068028
South Africa,2005,female,75+ years,6,436545,1.3744287530495138
South Africa,2005,male,15-24 years,84,5085130,1.6518751732994044
South Africa,2005,male,25-34 years,123,4115079,2.989007015418173
South Africa,2005,male,35-54 years,113,4940028,2.287436427485836
South Africa,2005,male,5-14 years,4,5136182,0.07787886021172925
South Africa,2005,male,55-74 years,26,1814968,1.4325321438174117
South Africa,2005,male,75+ years,7,217456,3.2190420130969026
South Africa,2006,female,15-24 years,29,5047676,0.5745218195462625
South Africa,2006,female,25-34 years,24,4128825,0.5812791774899638
South Africa,2006,female,35-54 years,23,5474446,0.4201338363735801
South Africa,2006,female,5-14 years,7,5070210,0.138061342626834
South Africa,2006,female,55-74 years,9,2340680,0.3845036485123981
South Africa,2006,female,75+ years,5,455513,1.0976635134452803
South Africa,2006,male,15-24 years,98,5120804,1.9137619795641465
South Africa,2006,male,25-34 years,147,4197897,3.501753377941384
South Africa,2006,male,35-54 years,113,5016840,2.252413870085552
South Africa,2006,male,5-14 years,9,5138413,0.17515135509738122
South Africa,2006,male,55-74 years,39,1858272,2.0987239758227
South Africa,2006,male,75+ years,11,229481,4.793425163739046
South Africa,2007,female,15-24 years,38,5065647,0.7501509678822863
South Africa,2007,female,25-34 years,18,4186842,0.4299183011921634
South Africa,2007,female,35-54 years,28,5558737,0.5037115445468997
South Africa,2007,female,5-14 years,2,5074249,0.039414699593969475
South Africa,2007,female,55-74 years,11,2411075,0.45622803106498133
South Africa,2007,female,75+ years,7,472676,1.480929854699625
South Africa,2007,male,15-24 years,92,5143929,1.7885161323183116
South Africa,2007,male,25-34 years,86,4286162,2.0064570587859256
South Africa,2007,male,35-54 years,101,5090390,1.9841308819167096
South Africa,2007,male,5-14 years,6,5142720,0.11666977786074295
South Africa,2007,male,55-74 years,25,1905779,1.311799531844983
South Africa,2007,male,75+ years,3,239229,1.2540285667707511
South Africa,2008,female,15-24 years,35,5015977,0.6977703446407351
South Africa,2008,female,25-34 years,20,4284107,0.46684174788351457
South Africa,2008,female,35-54 years,26,5219348,0.4981465117865297
South Africa,2008,female,5-14 years,4,5197475,0.07696044714019788
South Africa,2008,female,55-74 years,8,2481274,0.32241501744668266
South Africa,2008,female,75+ years,2,464061,0.43097782403606427
South Africa,2008,male,15-24 years,92,4976793,1.8485799992083256
South Africa,2008,male,25-34 years,103,3943063,2.612182458154993
South Africa,2008,male,35-54 years,112,4596136,2.4368295455138838
South Africa,2008,male,5-14 years,3,5264320,0.056987417178287036
South Africa,2008,male,55-74 years,27,1965744,1.3735257490293753
South Africa,2008,male,75+ years,9,272288,3.305323774826654
South Africa,2009,female,15-24 years,36,5087135,0.7076674788461482
South Africa,2009,female,25-34 years,18,4321786,0.4164944770518485
South Africa,2009,female,35-54 years,25,5714588,0.43747685747423964
South Africa,2009,female,5-14 years,2,5093511,0.03926564603472929
South Africa,2009,female,55-74 years,8,2569004,0.3114047311720807
